,DateTime,CoolantFlow,ProgramStatus,ProgramDetail,ToolNumber,PocketTable,DriveStatus,DoorStatusMain,DoorStatusTooling,CabinDoorLockFront,CabinDoorLockSide,DNCMode,SpindleCleaning,ChipCleaningGunStatus,OverrideSpindle,OverrideFeed,FeedRate,SpindleSpeed,SpindleApproval,RapidTraverseKey,PowerConsumption,IndoorGPSx,IndoorGPSy,Phase,Phase_compressed,Production
503,2021-11-26 13:56:13,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,922.59,-0.344,0.875,21,5,1
504,2021-11-26 13:56:15,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,944.43,-0.361,0.762,21,5,1
505,2021-11-26 13:56:17,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,953.4,-0.378,0.752,21,5,1
506,2021-11-26 13:56:19,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,934.687,-0.415,0.771,21,5,1
507,2021-11-26 13:56:21,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,933.9,-0.388,0.754,21,5,1
2374,2021-11-26 13:56:23,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,940.92,-0.385,0.77,21,5,1
508,2021-11-26 13:56:25,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,921.81,-0.355,0.756,21,5,1
509,2021-11-26 13:56:27,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,928.05,-0.395,0.741,21,5,1
510,2021-11-26 13:56:29,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,931.557,-0.405,0.691,21,5,1
511,2021-11-26 13:56:31,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,959.64,-0.393,0.646,21,5,1
512,2021-11-26 13:56:33,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1893.55,-0.399,0.639,21,5,1
513,2021-11-26 13:56:37,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,950.28,-0.413,0.766,21,5,1
514,2021-11-26 13:56:39,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,923.37,-0.445,0.656,21,5,1
515,2021-11-26 13:56:41,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,932.73,-0.41,0.731,21,5,1
516,2021-11-26 13:56:44,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,2067.94,-0.4,0.822,21,5,1
517,2021-11-26 13:56:45,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,933.89,-0.401,0.753,21,5,1
518,2021-11-26 13:56:47,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,927.27,-0.416,0.631,21,5,1
519,2021-11-26 13:56:49,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,937.8,-0.408,0.738,21,5,1
2519,2021-11-26 13:56:50,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,920.243,-0.392,0.76,21,5,1
520,2021-11-26 13:56:51,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,930.39,-0.4,0.727,21,5,1
521,2021-11-26 13:56:55,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1090.72,-0.385,0.837,21,5,1
522,2021-11-26 13:56:57,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,933.9,-0.404,0.865,21,5,1
523,2021-11-26 13:56:59,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,922.59,-0.358,0.7,21,5,1
524,2021-11-26 13:57:01,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,933.89,-0.349,0.72,21,5,1
525,2021-11-26 13:57:04,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,928.04,-0.317,0.888,21,5,1
526,2021-11-26 13:57:05,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,940.92,-0.368,0.769,21,5,1
527,2021-11-26 13:57:07,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,928.05,-0.532,0.908,21,5,1
528,2021-11-26 13:57:09,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,937.41,-0.401,0.795,21,5,1
529,2021-11-26 13:57:11,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,938.58,-0.41,0.715,21,5,1
530,2021-11-26 13:57:13,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,936.63,-0.599,0.802,21,5,1
531,2021-11-26 13:57:15,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,938.977,-0.516,0.71,21,5,1
2375,2021-11-26 13:57:17,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1984.06,-0.435,0.793,21,5,1
532,2021-11-26 13:57:18,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1258.08,-0.442,0.773,21,5,1
533,2021-11-26 13:57:19,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,928.05,-0.424,0.748,21,5,1
534,2021-11-26 13:57:21,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,924.93,-0.429,0.692,21,5,1
535,2021-11-26 13:57:24,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,942.87,-0.404,0.803,21,5,1
536,2021-11-26 13:57:25,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,948.33,-0.383,0.862,21,5,1
537,2021-11-26 13:57:27,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,945.61,-0.419,0.921,21,5,1
538,2021-11-26 13:57:29,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,939.75,-0.566,1.032,21,5,1
539,2021-11-26 13:57:31,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,933.51,-0.689,1.115,21,5,1
540,2021-11-26 13:57:33,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,925.71,-0.625,1.157,21,5,1
2568,2021-11-26 13:57:37,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,937.41,-0.504,0.995,21,5,1
541,2021-11-26 13:57:38,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,937.41,-0.536,0.947,21,5,1
542,2021-11-26 13:57:39,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,942.1,-0.623,1.112,21,5,1
543,2021-11-26 13:57:41,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,930.003,-0.721,1.202,21,5,1
544,2021-11-26 13:57:43,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,935.07,-0.772,1.198,21,5,1
2491,2021-11-26 13:57:44,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,928.83,-0.501,1.204,21,5,1
545,2021-11-26 13:57:47,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,923.37,-0.519,1.287,21,5,1
546,2021-11-26 13:57:49,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,941.31,-0.576,1.323,21,5,1
547,2021-11-26 13:57:51,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,996.307,-0.587,1.089,21,5,1
548,2021-11-26 13:57:53,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,943.26,-0.501,1.078,21,5,1
549,2021-11-26 13:57:55,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,938.58,-0.603,1.032,21,5,1
2569,2021-11-26 13:57:57,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,929.22,-0.552,1.017,21,5,1
550,2021-11-26 13:57:58,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,940.92,-0.371,1.038,21,5,1
551,2021-11-26 13:57:59,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,942.87,-0.402,1.049,21,5,1
552,2021-11-26 13:58:01,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,946.38,-0.288,1.081,21,5,1
2376,2021-11-26 13:58:04,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,947.167,-0.501,0.922,21,5,1
553,2021-11-26 13:58:05,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,947.943,-0.451,0.894,21,5,1
554,2021-11-26 13:58:07,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,964.32,-0.409,0.884,21,5,1
555,2021-11-26 13:58:09,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,932.73,-0.493,0.84,21,5,1
556,2021-11-26 13:58:11,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,931.95,-0.578,0.822,21,5,1
557,2021-11-26 13:58:13,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1338.44,-0.545,0.813,21,5,1
558,2021-11-26 13:58:15,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,926.87,-0.454,0.806,21,5,1
2377,2021-11-26 13:58:17,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,944.04,-0.384,0.842,21,5,1
559,2021-11-26 13:58:18,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,932.733,-0.393,0.868,21,5,1
560,2021-11-26 13:58:19,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,930.39,-0.307,0.872,21,5,1
561,2021-11-26 13:58:21,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,943.26,-0.379,0.861,21,5,1
2570,2021-11-26 13:58:24,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,937.41,-0.45,0.841,21,5,1
562,2021-11-26 13:58:25,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,937.02,-0.52,0.828,21,5,1
563,2021-11-26 13:58:27,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,940.14,-0.513,0.848,21,5,1
564,2021-11-26 13:58:29,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,936.24,-0.397,0.827,21,5,1
565,2021-11-26 13:58:31,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,936.24,-0.418,0.833,21,5,1
566,2021-11-26 13:58:33,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,926.88,-0.411,0.856,21,5,1
567,2021-11-26 13:58:35,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1050.54,-0.391,0.888,21,5,1
2378,2021-11-26 13:58:37,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,938.193,-0.47,0.845,21,5,1
568,2021-11-26 13:58:38,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,918.69,-0.448,0.808,21,5,1
569,2021-11-26 13:58:41,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,937.02,-0.381,0.933,21,5,1
570,2021-11-26 13:58:43,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,916.35,-0.353,1.044,21,5,1
571,2021-11-26 13:58:45,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,947.16,-0.324,1.056,21,5,1
572,2021-11-26 13:58:47,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1770.29,-0.298,1.07,21,5,1
2469,2021-11-26 13:58:52,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,929.22,-0.332,0.932,21,5,1
573,2021-11-26 13:58:53,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,921.03,-0.328,0.877,21,5,1
574,2021-11-26 13:58:55,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,946.387,-0.344,0.81,21,5,1
575,2021-11-26 13:58:58,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,931.56,-0.299,0.772,21,5,1
576,2021-11-26 13:58:59,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,931.17,-0.323,0.809,21,5,1
577,2021-11-26 13:59:01,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,938.58,-0.436,0.807,21,5,1
578,2021-11-26 13:59:03,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,933.123,-0.448,0.922,21,5,1
579,2021-11-26 13:59:05,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,936.24,-0.491,0.968,21,5,1
580,2021-11-26 13:59:07,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,938.97,-0.543,1.0,21,5,1
581,2021-11-26 13:59:09,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,922.2,-0.634,0.892,21,5,1
582,2021-11-26 13:59:12,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,930.39,-0.733,0.856,21,5,1
583,2021-11-26 13:59:13,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,931.56,-0.714,0.829,21,5,1
584,2021-11-26 13:59:15,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,937.41,-0.652,0.952,21,5,1
585,2021-11-26 13:59:18,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,931.56,-0.234,0.903,21,5,1
586,2021-11-26 13:59:19,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,1698.12,-0.523,1.074,21,5,1
587,2021-11-26 13:59:21,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,933.12,-0.706,1.04,21,5,1
588,2021-11-26 13:59:23,0.0,0.0,0.0,22.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,950.29,-0.633,1.135,21,5,1
589,2021-11-26 13:59:25,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,919.86,-0.492,1.399,21,5,1
590,2021-11-26 13:59:27,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,923.37,-0.485,1.399,21,5,1
591,2021-11-26 13:59:29,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,911.67,-0.515,1.369,21,5,1
2571,2021-11-26 13:59:31,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,926.88,-0.484,1.433,21,5,1
592,2021-11-26 13:59:32,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,938.197,-0.546,1.429,21,5,1
593,2021-11-26 13:59:33,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,930.777,-0.6,1.418,21,5,1
594,2021-11-26 13:59:35,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,926.88,-0.582,1.456,21,5,1
595,2021-11-26 13:59:38,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,930.39,-0.536,1.394,21,5,1
596,2021-11-26 13:59:39,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,933.12,-0.587,1.376,21,5,1
597,2021-11-26 13:59:41,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,928.05,-0.884,1.286,21,5,1
598,2021-11-26 13:59:43,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,918.69,-1.052,1.185,21,5,1
599,2021-11-26 13:59:45,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,929.993,-1.115,1.193,21,5,1
600,2021-11-26 13:59:47,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,931.56,-1.091,1.283,21,5,1
601,2021-11-26 13:59:49,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,926.88,-0.879,1.291,21,5,1
2572,2021-11-26 13:59:51,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,929.22,-0.573,1.282,21,5,1
602,2021-11-26 13:59:52,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,941.313,-0.575,1.372,21,5,1
603,2021-11-26 13:59:53,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,946.77,-0.578,1.435,21,5,1
2573,2021-11-26 13:59:58,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,935.07,-0.433,1.582,21,5,1
604,2021-11-26 13:59:59,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,922.2,-0.43,1.562,21,5,1
605,2021-11-26 14:00:01,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,935.85,-0.529,1.477,21,5,1
606,2021-11-26 14:00:03,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,922.2,-0.609,1.402,21,5,1
607,2021-11-26 14:00:05,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,935.457,-0.496,1.783,21,5,1
608,2021-11-26 14:00:07,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,930.39,-0.405,2.214,21,5,1
609,2021-11-26 14:00:09,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,920.63,-0.307,2.353,21,5,1
2574,2021-11-26 14:00:11,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,947.55,-0.283,2.358,21,5,1
610,2021-11-26 14:00:12,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,934.29,-0.264,2.401,21,5,1
611,2021-11-26 14:00:13,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,916.34,-0.266,2.405,21,5,1
612,2021-11-26 14:00:15,0.0,0.0,0.0,22.0,22.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,100.0,100.0,0.0,0.0,0.0,0.0,924.53,-0.245,2.462,21,5,1
